<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
SBER,D,20190524,000000,234.4500000
SBER,D,20190527,000000,236.0000000
SBER,D,20190528,000000,233.1900000
SBER,D,20190529,000000,233.4000000
SBER,D,20190530,000000,232.7500000
SBER,D,20190531,000000,233.2400000
SBER,D,20190603,000000,239.9500000
SBER,D,20190604,000000,236.0000000
SBER,D,20190605,000000,239.0000000
SBER,D,20190606,000000,244.8900000
SBER,D,20190607,000000,248.2800000
SBER,D,20190610,000000,249.0000000
SBER,D,20190611,000000,235.8900000
SBER,D,20190613,000000,240.4900000
SBER,D,20190614,000000,238.8000000
SBER,D,20190617,000000,237.8000000
SBER,D,20190618,000000,241.8000000
SBER,D,20190619,000000,240.4000000
SBER,D,20190620,000000,244.1000000
SBER,D,20190621,000000,238.0200000
SBER,D,20190624,000000,239.0900000
SBER,D,20190625,000000,236.7000000
SBER,D,20190626,000000,240.5900000
SBER,D,20190627,000000,240.5000000
SBER,D,20190628,000000,238.5500000
SBER,D,20190701,000000,242.9800000
SBER,D,20190702,000000,241.2000000
SBER,D,20190703,000000,241.5100000
SBER,D,20190704,000000,242.8200000
SBER,D,20190705,000000,242.8300000
SBER,D,20190708,000000,243.3000000
SBER,D,20190709,000000,242.7400000
SBER,D,20190710,000000,243.7600000
SBER,D,20190711,000000,241.3000000
SBER,D,20190712,000000,237.0200000
