<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
SBER,60,20170417,160000,153.3600000,6003440
SBER,60,20170417,170000,153.3000000,2100360
SBER,60,20170417,180000,153.9900000,6481000
SBER,60,20170418,100000,153.9100000,13261260
SBER,60,20170418,110000,153.7500000,7628760
SBER,60,20170418,120000,152.6500000,6418590
SBER,60,20170418,130000,153.5800000,5113450
SBER,60,20170418,140000,153.6100000,3355600
SBER,60,20170418,150000,153.0300000,6243510
SBER,60,20170418,160000,154.3800000,5513260
SBER,60,20170418,170000,153.9200000,9004850
SBER,60,20170418,180000,153.4000000,4296530
SBER,60,20170419,100000,154.5100000,10956110
SBER,60,20170419,110000,154.6400000,5081860
SBER,60,20170419,120000,154.8400000,4571670
SBER,60,20170419,130000,155.1000000,2140270
SBER,60,20170419,140000,154.2500000,2407870
SBER,60,20170419,150000,154.2900000,2105120
SBER,60,20170419,160000,154.4000000,1839360
SBER,60,20170419,170000,153.6600000,4107310
SBER,60,20170419,180000,153.6000000,5739120
SBER,60,20170420,100000,152.7100000,8886640
SBER,60,20170420,110000,154.3600000,5061970
SBER,60,20170420,120000,154.7800000,2918400
SBER,60,20170420,130000,154.0000000,2020060
SBER,60,20170420,140000,154.7800000,10200430
SBER,60,20170420,150000,157.3400000,13341050
SBER,60,20170420,160000,156.7600000,9758620
SBER,60,20170420,170000,157.3200000,4465600
SBER,60,20170420,180000,158.2100000,7398420
SBER,60,20170421,100000,158.8800000,9651930
SBER,60,20170421,110000,159.9500000,15296230
SBER,60,20170421,120000,159.8900000,5929070
SBER,60,20170421,130000,159.9200000,2668390
SBER,60,20170421,140000,159.7700000,5146160
SBER,60,20170421,150000,159.9100000,2593320
SBER,60,20170421,160000,159.5000000,5574410
SBER,60,20170421,170000,158.8100000,5278910
SBER,60,20170421,180000,159.5900000,4945050
SBER,60,20170424,100000,161.1700000,11459910
SBER,60,20170424,110000,162.6900000,11362230
SBER,60,20170424,120000,162.3600000,2986820
SBER,60,20170424,130000,162.3000000,2116400
SBER,60,20170424,140000,162.5400000,1574550
SBER,60,20170424,150000,162.8500000,4482120
SBER,60,20170424,160000,162.9100000,4473070
SBER,60,20170424,170000,162.5300000,5371920
SBER,60,20170424,180000,162.5000000,4096680
SBER,60,20170425,100000,161.8700000,7812450
SBER,60,20170425,110000,163.2800000,6001160
SBER,60,20170425,120000,162.0200000,5436150
SBER,60,20170425,130000,162.9300000,3115710
SBER,60,20170425,140000,162.9300000,2886600
SBER,60,20170425,150000,162.9400000,2957570
SBER,60,20170425,160000,162.7700000,4010450
SBER,60,20170425,170000,162.8800000,3266440
SBER,60,20170425,180000,162.5500000,4973370
SBER,60,20170426,100000,163.4100000,4711450
SBER,60,20170426,110000,161.7500000,6147080
SBER,60,20170426,120000,162.7200000,3077650
SBER,60,20170426,130000,162.5600000,2067200
SBER,60,20170426,140000,162.4200000,1370860
SBER,60,20170426,150000,162.9800000,3965840
SBER,60,20170426,160000,164.6900000,10578120
SBER,60,20170426,170000,165.4400000,10060090
SBER,60,20170426,180000,165.0500000,7252530
SBER,60,20170427,100000,164.8000000,8472100
SBER,60,20170427,110000,165.0900000,5196200
SBER,60,20170427,120000,164.7000000,3205270
SBER,60,20170427,130000,164.3100000,4895860
SBER,60,20170427,140000,163.5600000,4446400
SBER,60,20170427,150000,164.2600000,5088310
SBER,60,20170427,160000,165.1000000,5342610
SBER,60,20170427,170000,164.3100000,3029820
SBER,60,20170427,180000,164.6900000,3991460
SBER,60,20170428,100000,164.8800000,8075330
SBER,60,20170428,110000,164.5500000,3317530
SBER,60,20170428,120000,164.3800000,1820210
SBER,60,20170428,130000,165.4400000,7756300
SBER,60,20170428,140000,164.8900000,4211910
SBER,60,20170428,150000,164.9000000,2259410
SBER,60,20170428,160000,165.2000000,3442270
SBER,60,20170428,170000,165.5400000,3148840
SBER,60,20170428,180000,165.2000000,6747640
SBER,60,20170502,100000,166.9800000,9510490
SBER,60,20170502,110000,167.4000000,6519520
SBER,60,20170502,120000,167.7400000,2312360
SBER,60,20170502,130000,168.0800000,4568730
SBER,60,20170502,140000,168.1700000,4862470
SBER,60,20170502,150000,167.7300000,5241380
SBER,60,20170502,160000,167.9100000,2053750
SBER,60,20170502,170000,166.6800000,3191870
SBER,60,20170502,180000,166.6400000,4138620
SBER,60,20170503,100000,163.7300000,10749200
SBER,60,20170503,110000,164.3100000,3221760
SBER,60,20170503,120000,164.5800000,3149730
SBER,60,20170503,130000,164.9800000,2415260
SBER,60,20170503,140000,164.9200000,3030680
SBER,60,20170503,150000,164.7600000,1816520
SBER,60,20170503,160000,164.8600000,2937760
SBER,60,20170503,170000,164.9600000,3011980
SBER,60,20170503,180000,164.7100000,3112380
SBER,60,20170504,100000,164.8700000,4866190
SBER,60,20170504,110000,166.6300000,5372570
SBER,60,20170504,120000,166.6700000,3265530
SBER,60,20170504,130000,166.8000000,2828370
SBER,60,20170504,140000,166.2400000,3846530
SBER,60,20170504,150000,165.8200000,4431900
SBER,60,20170504,160000,165.2100000,3805970
SBER,60,20170504,170000,165.8400000,4216820
SBER,60,20170504,180000,165.5000000,4971620
SBER,60,20170505,100000,166.0200000,9069980
SBER,60,20170505,110000,165.7500000,3699540
SBER,60,20170505,120000,164.6500000,4989130
SBER,60,20170505,130000,164.9100000,1727850
SBER,60,20170505,140000,164.8700000,1233570
SBER,60,20170505,150000,164.2600000,4542520
SBER,60,20170505,160000,164.7000000,3783460
SBER,60,20170505,170000,165.5300000,3112710
SBER,60,20170505,180000,165.8000000,3297660
SBER,60,20170510,100000,167.7900000,9590700
SBER,60,20170510,110000,167.8500000,4366600
SBER,60,20170510,120000,169.3500000,8390680
SBER,60,20170510,130000,169.3700000,2918310
SBER,60,20170510,140000,169.5300000,1561320
SBER,60,20170510,150000,169.9700000,4237030
SBER,60,20170510,160000,170.0000000,4558200
SBER,60,20170510,170000,169.9600000,5823410
SBER,60,20170510,180000,170.8000000,4784810
SBER,60,20170511,100000,171.3300000,11644400
SBER,60,20170511,110000,171.5600000,9361490
SBER,60,20170511,120000,172.0700000,6502850
SBER,60,20170511,130000,171.4500000,4530530
SBER,60,20170511,140000,170.6100000,4199980
SBER,60,20170511,150000,170.5800000,4259430
SBER,60,20170511,160000,169.3700000,5931940
SBER,60,20170511,170000,169.6900000,6024880
SBER,60,20170511,180000,169.9700000,4063090
SBER,60,20170512,100000,169.4100000,6201060
SBER,60,20170512,110000,168.6500000,3851930
SBER,60,20170512,120000,167.9400000,3392760
SBER,60,20170512,130000,168.0200000,2795060
SBER,60,20170512,140000,168.5500000,3852250
SBER,60,20170512,150000,168.3400000,3512960
SBER,60,20170512,160000,167.3000000,3296450
SBER,60,20170512,170000,167.4500000,4165530
SBER,60,20170512,180000,167.7000000,6280590
SBER,60,20170515,100000,169.0200000,9101240
SBER,60,20170515,110000,169.0400000,6538640
SBER,60,20170515,120000,169.6800000,4205490
SBER,60,20170515,130000,169.7000000,4665620
SBER,60,20170515,140000,169.7100000,3741720
SBER,60,20170515,150000,169.7300000,1230820
SBER,60,20170515,160000,170.2500000,4614690
SBER,60,20170515,170000,170.2700000,4671130
SBER,60,20170515,180000,171.3500000,8270350
SBER,60,20170516,100000,171.1500000,11233320
SBER,60,20170516,110000,170.7100000,4389500
SBER,60,20170516,120000,170.5000000,3018010
SBER,60,20170516,130000,170.3900000,1317230
SBER,60,20170516,140000,170.9400000,2779130
SBER,60,20170516,150000,170.6800000,2467870
SBER,60,20170516,160000,171.1400000,3204050
SBER,60,20170516,170000,171.2500000,4760560
SBER,60,20170516,180000,170.6600000,4006840
SBER,60,20170517,100000,169.7600000,7479570
SBER,60,20170517,110000,170.3000000,2776960
SBER,60,20170517,120000,169.5200000,3401610
SBER,60,20170517,130000,170.0900000,3171600
SBER,60,20170517,140000,169.9100000,887100
SBER,60,20170517,150000,169.9300000,1143280
SBER,60,20170517,160000,168.9000000,8181240
SBER,60,20170517,170000,169.1300000,5900300
SBER,60,20170517,180000,169.2400000,2217780
SBER,60,20170518,100000,167.7300000,5749050
SBER,60,20170518,110000,166.9500000,8177260
SBER,60,20170518,120000,165.9200000,9638890
SBER,60,20170518,130000,165.6700000,4053680
SBER,60,20170518,140000,165.4300000,5473290
SBER,60,20170518,150000,165.3800000,7942430
SBER,60,20170518,160000,165.6300000,7325200
SBER,60,20170518,170000,165.9000000,5233690
SBER,60,20170518,180000,166.5000000,3797590
SBER,60,20170519,100000,166.7000000,7860230
SBER,60,20170519,110000,166.8200000,5360610
SBER,60,20170519,120000,166.3400000,1742670
SBER,60,20170519,130000,166.6500000,836580
SBER,60,20170519,140000,166.2500000,1977700
SBER,60,20170519,150000,168.0000000,4699990
SBER,60,20170519,160000,169.3500000,5034990
SBER,60,20170519,170000,168.9200000,5223950
SBER,60,20170519,180000,168.8700000,3777100
SBER,60,20170522,100000,167.7000000,6598670
SBER,60,20170522,110000,168.9200000,3685980
SBER,60,20170522,120000,169.2500000,1769200
SBER,60,20170522,130000,168.7800000,1654160
SBER,60,20170522,140000,169.0000000,1078250
SBER,60,20170522,150000,168.1900000,3087850
SBER,60,20170522,160000,168.0000000,3827370
SBER,60,20170522,170000,168.1500000,5185420
SBER,60,20170522,180000,168.0300000,2660180
SBER,60,20170523,100000,167.7500000,4661010
SBER,60,20170523,110000,167.0000000,6324150
SBER,60,20170523,120000,166.4600000,2665530
SBER,60,20170523,130000,167.0900000,3400720
SBER,60,20170523,140000,167.8500000,5909940
SBER,60,20170523,150000,166.5100000,3253400
SBER,60,20170523,160000,166.0500000,6831690
SBER,60,20170523,170000,166.1600000,3199240
SBER,60,20170523,180000,166.3100000,3249100
SBER,60,20170524,100000,167.7000000,9596770
SBER,60,20170524,110000,167.4700000,1709420
SBER,60,20170524,120000,166.3300000,3326630
SBER,60,20170524,130000,165.3300000,4589940
SBER,60,20170524,140000,164.2100000,3929970
SBER,60,20170524,150000,163.5900000,4256780
SBER,60,20170524,160000,164.2000000,8742420
SBER,60,20170524,170000,165.1500000,6083090
SBER,60,20170524,180000,165.7000000,4606470
SBER,60,20170525,100000,165.7900000,5404380
SBER,60,20170525,110000,165.4200000,5069750
SBER,60,20170525,120000,165.5200000,3355720
SBER,60,20170525,130000,165.8900000,2805060
SBER,60,20170525,140000,164.9200000,3524870
SBER,60,20170525,150000,163.8300000,3715520
SBER,60,20170525,160000,164.4700000,4811590
SBER,60,20170525,170000,164.2100000,2347450
SBER,60,20170525,180000,164.0500000,3224920
SBER,60,20170526,100000,161.9500000,9063660
SBER,60,20170526,110000,161.4500000,4381030
SBER,60,20170526,120000,161.1900000,4980850
SBER,60,20170526,130000,161.3500000,2291550
SBER,60,20170526,140000,161.1500000,2467230
SBER,60,20170526,150000,161.1000000,4266340
SBER,60,20170526,160000,161.5600000,6943420
SBER,60,20170526,170000,160.7500000,5371360
SBER,60,20170526,180000,160.7000000,6288280
SBER,60,20170529,100000,161.1800000,5117380
SBER,60,20170529,110000,161.1900000,1094780
SBER,60,20170529,120000,161.7100000,1681760
SBER,60,20170529,130000,163.2900000,6614630
SBER,60,20170529,140000,163.4200000,2072400
SBER,60,20170529,150000,163.1300000,1431830
SBER,60,20170529,160000,163.3600000,3872560
SBER,60,20170529,170000,163.9700000,3980890
SBER,60,20170529,180000,163.9000000,2851520
SBER,60,20170530,100000,162.5100000,4230050
SBER,60,20170530,110000,162.5000000,2552840
SBER,60,20170530,120000,161.9700000,2068990
SBER,60,20170530,130000,162.7100000,2456540
SBER,60,20170530,140000,162.3100000,1429230
SBER,60,20170530,150000,162.4700000,1208190
SBER,60,20170530,160000,161.7100000,2329710
SBER,60,20170530,170000,161.5000000,3946280
SBER,60,20170530,180000,161.6400000,2440870
SBER,60,20170531,100000,159.7000000,8822660
SBER,60,20170531,110000,159.2500000,5558210
SBER,60,20170531,120000,158.9200000,5154180
SBER,60,20170531,130000,158.1200000,5571180
SBER,60,20170531,140000,157.2000000,9165700
SBER,60,20170531,150000,156.3600000,8333360
SBER,60,20170531,160000,156.0000000,14365060
SBER,60,20170531,170000,155.8600000,9033770
SBER,60,20170531,180000,155.9300000,8328780
SBER,60,20170601,100000,154.6500000,11937460
SBER,60,20170601,110000,154.4600000,5407580
SBER,60,20170601,120000,154.7100000,5970710
SBER,60,20170601,130000,155.0000000,3278710
SBER,60,20170601,140000,155.1000000,2862190
SBER,60,20170601,150000,154.5000000,4077590
SBER,60,20170601,160000,154.0700000,3627070
SBER,60,20170601,170000,153.1200000,7637630
SBER,60,20170601,180000,153.0000000,5753170
SBER,60,20170602,100000,152.9100000,14014890
SBER,60,20170602,110000,154.6500000,12195330
SBER,60,20170602,120000,155.4200000,10853620
SBER,60,20170602,130000,154.7500000,4541040
SBER,60,20170602,140000,153.9000000,4048010
SBER,60,20170602,150000,154.1600000,2206320
SBER,60,20170602,160000,155.6000000,8092830
SBER,60,20170602,170000,155.8700000,4498890
SBER,60,20170602,180000,157.1400000,4867000
SBER,60,20170605,100000,157.7300000,10492220
SBER,60,20170605,110000,158.8400000,6539660
SBER,60,20170605,120000,158.5100000,4064730
SBER,60,20170605,130000,158.0800000,5105550
SBER,60,20170605,140000,157.2600000,3610750
SBER,60,20170605,150000,155.2500000,6365590
SBER,60,20170605,160000,155.1800000,3785150
SBER,60,20170605,170000,154.7800000,4185660
SBER,60,20170605,180000,154.7000000,4400040
SBER,60,20170606,100000,153.9700000,8355810
SBER,60,20170606,110000,154.0400000,3650610
SBER,60,20170606,120000,154.1700000,1931040
SBER,60,20170606,130000,154.6600000,2616620
SBER,60,20170606,140000,154.3900000,1725130
SBER,60,20170606,150000,153.9100000,2202520
SBER,60,20170606,160000,152.9300000,6548720
SBER,60,20170606,170000,152.6700000,5659320
SBER,60,20170606,180000,152.8000000,1948650
SBER,60,20170607,100000,153.9900000,9428910
SBER,60,20170607,110000,153.9600000,5006270
SBER,60,20170607,120000,154.7900000,5104990
SBER,60,20170607,130000,154.6900000,2997060
SBER,60,20170607,140000,154.5900000,2238320
SBER,60,20170607,150000,154.3000000,1608890
SBER,60,20170607,160000,154.0100000,3353090
SBER,60,20170607,170000,152.5000000,9666570
SBER,60,20170607,180000,152.8200000,4229700
SBER,60,20170608,100000,152.9300000,5608600
SBER,60,20170608,110000,150.9700000,7075320
SBER,60,20170608,120000,151.3800000,4601270
SBER,60,20170608,130000,150.9000000,5501460
SBER,60,20170608,140000,149.2400000,17397060
SBER,60,20170608,150000,148.6500000,5785110
SBER,60,20170608,160000,151.2900000,11370770
SBER,60,20170608,170000,151.3600000,7144510
SBER,60,20170608,180000,151.9300000,3455400
SBER,60,20170609,100000,151.1600000,6066750
SBER,60,20170609,110000,153.0800000,4562990
SBER,60,20170609,120000,153.3500000,5236390
SBER,60,20170609,130000,152.3400000,2693300
SBER,60,20170609,140000,152.0000000,2744000
SBER,60,20170609,150000,151.5000000,3387730
SBER,60,20170609,160000,151.1600000,6796660
SBER,60,20170609,170000,150.6500000,6619600
SBER,60,20170609,180000,150.1300000,7179350
SBER,60,20170613,100000,146.8500000,16183880
SBER,60,20170613,110000,146.2700000,5422980
SBER,60,20170613,120000,147.0300000,2927050
SBER,60,20170613,130000,146.3800000,1796890
SBER,60,20170613,140000,145.9300000,3251900
SBER,60,20170613,150000,146.4700000,3717880
SBER,60,20170613,160000,146.3900000,4606260
SBER,60,20170613,170000,145.8500000,8101220
SBER,60,20170613,180000,146.0000000,6887810
SBER,60,20170614,100000,143.6800000,13666960
SBER,60,20170614,110000,145.3300000,7525490
SBER,60,20170614,120000,144.6400000,2639720
SBER,60,20170614,130000,145.2800000,5484650
SBER,60,20170614,140000,144.0700000,4534910
SBER,60,20170614,150000,143.7300000,4799900
SBER,60,20170614,160000,144.5400000,5047040
SBER,60,20170614,170000,143.9000000,6695900
SBER,60,20170614,180000,143.0000000,7800610
SBER,60,20170615,100000,138.1000000,36160410
SBER,60,20170615,110000,136.8400000,28346040
SBER,60,20170615,120000,137.0000000,27236020
SBER,60,20170615,130000,137.2900000,21008880
SBER,60,20170615,140000,137.3800000,5916860
SBER,60,20170615,150000,138.3400000,37199110
SBER,60,20170615,160000,138.3800000,10138590
SBER,60,20170615,170000,140.0000000,11196170
SBER,60,20170615,180000,139.0000000,6025470
SBER,60,20170616,100000,141.0700000,17595740
SBER,60,20170616,110000,140.6500000,5772810
SBER,60,20170616,120000,141.1600000,4059740
SBER,60,20170616,130000,141.4600000,5065180
SBER,60,20170616,140000,142.3100000,6833840
SBER,60,20170616,150000,141.8500000,4620610
SBER,60,20170616,160000,141.8900000,5224930
SBER,60,20170616,170000,139.5600000,16415780
SBER,60,20170616,180000,141.6300000,14044990
SBER,60,20170619,100000,143.2700000,9338270
SBER,60,20170619,110000,143.6200000,9783730
SBER,60,20170619,120000,143.7700000,6472860
SBER,60,20170619,130000,143.9000000,3383740
SBER,60,20170619,140000,143.8400000,2885160
SBER,60,20170619,150000,144.1900000,5860910
SBER,60,20170619,160000,144.1300000,3668190
SBER,60,20170619,170000,145.0600000,9254300
SBER,60,20170619,180000,145.0000000,4501750
SBER,60,20170620,100000,146.7000000,16764450
SBER,60,20170620,110000,146.6800000,4968360
SBER,60,20170620,120000,146.6500000,3609130
SBER,60,20170620,130000,146.2000000,7094410
SBER,60,20170620,140000,146.3800000,3880750
SBER,60,20170620,150000,146.2600000,4509580
SBER,60,20170620,160000,144.3500000,10257540
SBER,60,20170620,170000,144.5000000,5568080
SBER,60,20170620,180000,144.9000000,2312560
SBER,60,20170621,100000,144.1900000,13058610
SBER,60,20170621,110000,144.1900000,5007470
SBER,60,20170621,120000,144.1000000,4386520
SBER,60,20170621,130000,143.2500000,3712830
SBER,60,20170621,140000,143.1500000,2075340
SBER,60,20170621,150000,143.4000000,4126390
SBER,60,20170621,160000,143.9000000,4177200
SBER,60,20170621,170000,143.4500000,5528870
SBER,60,20170621,180000,143.4900000,5949390
SBER,60,20170622,100000,142.5000000,6453270
SBER,60,20170622,110000,142.6200000,2886960
